rowType,subjectKey,userKey,caseKey,predictionResultKey,schoolId,schoolName,applicationYear,round,result,reviewStatus,verificationStatus,outcomeLabelStatus,feedbackSentiment,feedbackCategory,disposition,closureState,nextAction,sourceQuality,provenanceStatus,consumerPolicy
admission_case,eafa40280f0dedf5c296d8bb,778f762ff4f3be6ef4ff2e63,eafa40280f0dedf5c296d8bb,,cmn1htkmy0000vqf2src2zcb5,Princeton University,2025,REA,DEFERRED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,9cb1b4da2043495a10bd14a2,50d094eb9899a46e66f3944d,9cb1b4da2043495a10bd14a2,,cmn1htkn80003vqf29zl0f9lr,Stanford University,2025,RD,REJECTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,2a22de8d37d96f9fd6dbc982,bbcaf3fec61496b1e85efa8d,2a22de8d37d96f9fd6dbc982,,cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",2025,EA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,151d22111970ed518ff41c69,44e538f1bd6fb72bd7838024,151d22111970ed518ff41c69,,cmn1htkp9000yvqf29pcl812t,New York University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,592473ad3112588ae2186257,10b06d72e1e2608fed0f2f17,592473ad3112588ae2186257,,cmn1htko0000gvqf2pmjc1xi9,Rice University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,f47ddb9f6ac71714cd0d87c3,cb8818132225d76df7ebfdcf,f47ddb9f6ac71714cd0d87c3,,cmn1htknm000avqf2g8h3sbdp,Northwestern University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,b3c934be6662b29f3963d4d1,011e95e1893780cb4e1bb9ea,b3c934be6662b29f3963d4d1,,cmn1htkoh000nvqf2uj3pjgxw,Carnegie Mellon University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,trusted_verified_case,trusted,accept,verified_user_proof_or_admin,verified,case_gallery_hall_prediction_diagnostics_allowed_with_verified_badge_no_auto_calibration
admission_case,fa70fb90be0a1a61eac0afa0,74bbb584d89d0815841e73ca,fa70fb90be0a1a61eac0afa0,,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2025,RD,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,3cb116d467966c6b3ead8029,db67dbcaf9da34e2958d65f7,3cb116d467966c6b3ead8029,,cmn1htknv000evqf29yjvrstt,"University of California, Berkeley",2025,RD,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,review,unknown,evidence_proxy,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,5d128d7c316d81159be1d8b3,778f762ff4f3be6ef4ff2e63,5d128d7c316d81159be1d8b3,,cmn1htkno000bvqf209819ok4,Columbia University,2025,ED,DEFERRED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,2f9e669900f7d5f52a6ed7c6,50d094eb9899a46e66f3944d,2f9e669900f7d5f52a6ed7c6,,cmn1htkng0007vqf224oeyvgq,Duke University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,4c5968e23f9ac2ba97836cdc,bbcaf3fec61496b1e85efa8d,4c5968e23f9ac2ba97836cdc,,cmn1htknc0005vqf2l2az4cd2,University of Pennsylvania,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,ecd193b0ebf0a31be7c040d3,44e538f1bd6fb72bd7838024,ecd193b0ebf0a31be7c040d3,,cmn1htkna0004vqf2erll9srp,Yale University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,review,unknown,evidence_proxy,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,a4d32c734b0e549caed73fef,10b06d72e1e2608fed0f2f17,a4d32c734b0e549caed73fef,,cmn1htkmy0000vqf2src2zcb5,Princeton University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,74e8ecc8e446bd3e6b805feb,cb8818132225d76df7ebfdcf,74e8ecc8e446bd3e6b805feb,,cmn1htkn80003vqf29zl0f9lr,Stanford University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,trusted_verified_case,trusted,accept,verified_user_proof_or_admin,verified,case_gallery_hall_prediction_diagnostics_allowed_with_verified_badge_no_auto_calibration
admission_case,806de2b315cac29ead7319ee,011e95e1893780cb4e1bb9ea,806de2b315cac29ead7319ee,,cmn1htkn60002vqf2r731l78m,Harvard University,2025,RD,REJECTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
outcome_label,0252612dcdc5e72607b4306c,,,d3f977d9a34508dfcc5c3c8c,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,61eb020f7dde13c222c4bb8e,,,c29bbc8fcaecfbdbc4f5ff3f,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,22d1366c0ef3d7ab794b5abb,,,5c9f639d7c11304ebd5dd829,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,240a5ad019c059307b57ca9c,,,09b0b172a36123f33e8f288b,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,3c3269de261507e2f8af76d7,,,1f4f62aba40cd6945a6d7ea0,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,318e5a73009fd34208f4e921,,,313bd9765c2f343c2c4f99ff,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,44a451e2be1d084434071281,,,cb917ceb2211490c6e3dfe27,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,0c309f60035b4603aea5adeb,,,d58e0a49f8ea8b3f8f09ce99,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,8615f56b3575ec83250b5733,,,9321e34df0c85f62e0f26bfc,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,3593e3fc9b0f2460284dbbf5,,,d4911db40931aecb3a9ca2cb,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
