recipientKey,profileKey,domain,gap,action,severity,route,disposition,closureState,requiredActor,allowedWritePath,prohibitedWritePath,schoolId,schoolName
3cfe3d021c8f1b2f6025019b,5044e483734670dfe7970719,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
c215bc6352a411c7c66d7202,cacd870eeb7d1b0e305eb290,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ce057dcdf01d9e6f54c1d459,1e829852654087633af81cc9,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6a8b5fb4bfeffd3f01249866,2cb24ed9eb1c4d63364c1062,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6bbf710638d3c79950ffc3fa,beffd80654a0a6e973061fe8,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2dd6b788641cdde2a081887b,1d6edb174c5c4a79c3c6f597,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
71d0ab9def0bf16cf376727a,03099b7d7926de4915c2307b,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
feaaf14c5a09b562f250b4ee,18bc0def86f96dc9d8032cf4,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6d13548d870a6d1cf3a8f337,d7aaa6f01de07ec58dbad0b1,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
01815f316b763e58e48118bd,dbe46853dd76ef0b3871ec47,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e99a63d7bab49ff500686843,fc7b854dfad3986ab4c8774c,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
986e56fec255334e54e3d342,3ed490d913f577e9c15901bf,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
550d3608d821628afd081854,17b29a1e1cd753f82eaa0004,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
686098ae45ed0cf2c7a6bb51,fd1d6497725c7aaad7a3c196,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2f3ed54bc4a4e4371b560799,e76b246b99503b0c07e399b2,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3b24a69992609593175c52e9,f3e701ab37560748c10a7253,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
41360de8052ab20ef755f974,,profile,profile.missing,prompt-user,critical,/profile,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d74d6712a403d06c64090a88,,profile,profile.missing,prompt-user,critical,/profile,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ed854b5f51f171e12a0bbfa3,,profile,profile.missing,prompt-user,critical,/profile,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
1953ea060dfc0a0c423f6c18,,profile,profile.missing,prompt-user,critical,/profile,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2490a32a79e2f5d477910b91,a0e8278aa36c1b14956029fa,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
de8d658ab7cdae3ed3655250,0f66eb06f118aac87e34c39b,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9850f766b798fb314028fe48,8a585ea0795c92a31a7b4137,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5f50681fa629e6bd746621ec,75726397c344acd00970ed29,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6e8558adc9bebd439177cf41,d0a25382830bf925ddb6a711,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
df464bfd30618095683eb575,97618134d6be63b45dc3116f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
df5585906015fd0358d5de0d,dcf4f4031d77be3f6b4c28cb,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4a070e6ff84a1f2e291a113f,5e068c8dc7b4c890cd028525,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
933c8fbcf844473497664ebc,a080791fc5afd2fd65717791,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b9080384f5e48931d9672942,dfbdb1bfb5ba2e55947ffacb,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2ba9ae2789a823fff9e99e40,fa17461feb2a296bf410fd51,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e523653fa42814ef3eadc5e2,3c9553d15ae84cd029f9a45e,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
548e347fbdaf43be08e93286,d34e7c86d1fe4b4e4f3dd8b5,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4a9a5325fca32ac5aa4d26c1,41987896ad3e2c2b584d8822,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
a17521d2860dea1a7b772a50,4d80d091ce6c3c3bbfb73020,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
239876530e8400c075556f29,a371d99e7990b1712ac0d07f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8fc27fe02716e3c77f4c9217,9111330cde59a737a7fbe9d2,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3315de3a8f38e51c6e718bd4,6596f538050d130001eb66fd,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
81693f3a9d0880c99db5d8eb,f8576ed8705f4e1a21c111d4,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
42911f743ee6aec754611f0a,8cbd0cb44e65485bb14e40b4,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
a3528862a20f112072f07dec,16ce403f5cdd5ce323d7d56a,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e510af0c8def66fed7a41269,07b560c00ebbeae89757ba92,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8a25c91ceddfae6e4160c58e,23f48cbbd8bb302d47877816,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f0c8fe12bebd09636b7cd4a6,f3198e3d4b8dfbe1dc7ef401,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
448f80c986e8da56dc55d7ce,d8b66d7a77fb0898c274f016,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3189c565a909046c4fd6a3e3,4d3c3bd653a94add62332ca7,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
969f0a6da6dcccc818b2d053,349b11a3f796ddd02fac5df4,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
886a1ffc2b7eafe348230a62,496c4289233f7686705eb9cc,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e806e3691e6e2df024691a2b,792185c76419227985fe39c6,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
12e0eebeeec38d62e5a0d3d4,e68a34176110a03fb1b0e1a7,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
91a70d5fa0ff8d12a86e2a5a,cc19790a20627dcf671b0696,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8fc1697c15092a2b07926f70,9268bb2df1ae7eb423b40e68,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
0d909a631e8a38aba39711eb,a39a015fb33b59dab1e79583,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3312c3fbbc5f925503c23541,70a9eda088b1d81c8c2c6710,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
951efa9a78747fd1f702a582,e7f17db1b3d37787f764e825,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9ce8b002b8c6978d1d50ca34,296c586ab4f761371e0cbf88,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
a5ce79e3ee65a9b900b1d3ec,6ad354ae95ed116979f53605,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8acb1d168ae7de069f4d5d41,c2fb04257a3dbfd64ef42235,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
79637912dce7f904c64328bb,063b024d5235f2864bf7976b,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
1b509e80303bfb72347c7122,a69f207d386676eb5d4c6068,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ca2ccfb1838fd1cd9b1b428a,0dd5690ef245b29c752978ab,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d4f1ee39fe1a2af08fbd5161,6bd54dc4b93df493e735968f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
062118d350b761fdd04aa833,4447d4720fb09d0cf9f974b1,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e36192e1857a30c62f9c8a38,1e02ca5c816e125387e943ea,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4a216ad9b35ebe5103f8526b,c4f622849d37b4b65dec3cec,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
69ece4fe3e5b32f6470b9361,73c05ab78066f89172cd4600,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
c55a37df2b2958e3ddc0868f,fb3adf3bf3209373369bc84f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5787255212e567a3fd4aef81,bc8c05acbe1509e433fc0da5,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d093f57d658870c61d5a8e9d,ce94abf53f14f5538a81eb16,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b87b213f6a58cc8a8a77c7ac,bfaf9aaee511da1bf287d36d,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d70ffb08141d2abc371fc479,c52984e73ed2bb9d78b61972,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9e902d09622c77bbe415a5f5,ebfe5890a319bc7c8c093b53,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
dd209784cbd3a7c37798dc81,95d691e906c76381adfe1a28,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2058d7d3635541be9a81154d,58f91b77e67fbf46457a44bb,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9c6f0258b7fd5c44ef788167,9c2fbbe0254b2440de64a955,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e42b6750ab4ffde56312f465,c6d4f92a18ba12e55a77424f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
508a6407c4ffc3bc4552ed30,a03881962cac9def370b6ddf,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9fa02cb61bc3fad3b4609874,2521ef574f16719cfd342be4,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
1567868f57d48287128edcf2,bd5e7f1d9b2843a6c0ee281a,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b5fa781fa1986e1165fdf9eb,d251e7b1a615c97aeb975753,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
0e675c04d379ac1f90bbb169,fa20510c8b2ca4eb06c9a50c,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5d3f29c52332ccba6c3b64f6,38d8d2c6f2f414c01de125ae,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
0c46702af3ee822c715f3e93,7965d9f2065d1560654b7cb0,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9db4da165fe7fcc3c4db12e8,e487699478e5852a01f5452f,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9ab04e7675e18d84ea1ea374,abd5622ea74cceed6dede107,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f818e439b555d3d2d844fe71,2602385b62043a9e3025b517,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d864a2017f74175e39130328,73e60992ad694dbf05d313f9,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b58814f9c5d40c2cca9cd0ba,b22551ed28a844c40361f4c6,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ea594aacc0071fab15e09640,8291c39c23e9854c77949587,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4767e40f0ac5b61bc56681e6,66e28a97f69ea9177ec6e239,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
bb132178d629a66fc7aefd01,664f3a82867f761aa9082952,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
932efce71e173e4704914319,5e5ecc8d86964733a3bd9bfd,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ec5bdd2b5351c8e584d3be8d,29ca348769849ba58b071162,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
28dc96231ed06b299208eff5,1134a45529007d06fa5d1edb,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2c9771be6f35b5904dbbe14b,a254c6762b1623455829ff10,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
be69b9e0cebe6aec14a2ebf4,4b018ff55c5cb933a8af6b2d,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3b8ce71113797c845bb872a3,e7aa36a405ca7979e329e87b,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
13d29e45f6794b8697671204,ca6c76c02fcc72e715d068d8,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
76ba6c9798c8630b641eee3f,a921641dc4b1526d1a01917b,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
62d24e8597a55a5a0a4fd2d7,ebdd5efd8dc0fc61274cd467,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8ba8880892cf6b4d1a83a00f,8810301b97ae49e59d07d6de,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
71f206d1ac1510c3461c3f62,11234b2e38f9b1bb49207612,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
7683420873a4efd6953dc8b0,dfd2712d91a9b6b52cd7a939,profile,profile.test_strategy,prompt-user,critical,/profile?tab=scores,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
