recipientKey,profileKey,domain,gap,action,severity,route,disposition,closureState,requiredActor,allowedWritePath,prohibitedWritePath,schoolId,schoolName
ad39de6e802f52909ea470f9,b8242de5f3e19dcbbd923992,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5aa53fed204cfea6f5751b71,0090f49b1dc2ab713202df2d,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
36d8c5ebb7168456659ca6d0,203f98cf29d701080b7b8f1b,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d5bdfda45662186ec0058942,2eee8676083362d001d94f25,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
464c02f613d82f8a087fa74f,bd0ed33c654c6dbbeb80beb3,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
679cf695cda04ca9747d9038,5a7e9b81a9d783240d9c2925,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
30eae3a6acc7168528a74b13,8bb29320c8d2bfe26cecbdf3,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e02f979e1988a9fd20e757c1,da81728847d2b40469e4d50f,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
15ecd55050c4e1fa9c1b9c3a,da0baf63f3e3ddd253f8b439,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
387228252b665c9ff1620043,25c4aca374bb631e2d042261,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
502bdee5b8668baaa90d1384,c74dc4b8b1914fcfe2be0bab,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
374a80e4f2d415800aa01355,0566721c05481a7fe9d418bf,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f6005a34bc73bfe9879597ef,5978b33826843036742080e3,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
90e4864752a863ccd17f4cfc,69be23cb779bd0bf204d2644,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
58a15f8cf6b78a355ee1a924,4126da780ce6ffd29d84aa40,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
769c369837e0ef82157f71a9,2d6c899696e40c2a8f602f31,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e1e64452ff36994276f79d90,20264299948f05eaaa29e30d,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
343e2be9d70f3d640f3e2ccb,6eeda7d1113a1da8f9d4a916,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
178fcce401620a0935750fc4,65d65992cc63e78514007c3e,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
09efa261d0d54ee10ace1d6b,08c3b070a44954a5ea60f4b9,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6c76336e5756c3e8ab682a25,3a4cc337723ae046e69da804,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ed5d489840ba19243aee99e9,40b258f712c953c00def7d5b,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2e89fdceb00b6f0d355e0c0c,f2cc74bc680da596ae5a9cdc,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e118caebf6d9a73b87008281,fd1f08fa5a2ae01121d83d53,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e353a3b996a6340225790fca,c5ac7f0a5ed9569d715e7deb,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
704f4383d93a60a5efecfba9,a1a8c2538b2c345237f63f93,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
a5be59aa7c173575e2fafb68,91ab120b480c0717a776560a,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ce52a04eb486e4bf2e694ead,2307cbb781c34923f400410f,profile,profile.gpa_anchor,prompt-user,critical,/profile?tab=gpa,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
04818fa0b0188d878544e5cd,3bf60b35a710d3e56347ab01,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
0d4eed867efce609c6a5d0cf,f4ae367399e4afb340b73e2f,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ee18fece72a203b4ca7fdf2c,89df40a8030871d0805a06cf,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
046b9186a0b4a3f2fb5e671e,d9404166c4bb40a1dc5bc97a,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2183ab3d91fdf1d601355e14,f5ac27ab87e6efd9a77ed9de,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8cf120241ca6f49934b6121c,c182c0e720d2bd1b8ba78adb,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
1742dc43cda17b8bc0017dd7,99a4f495b94b2a02d83badb1,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
691051d0f4993f61e10b1c26,c3e6c77db8043367d687b53f,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d6f26a5a999c75e3a1e0b349,32969ee9be25929dd5a3dbc5,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b7e7dd2193918e4f3f6500f4,ccd264f69b4c4ae3cc1ecef8,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
a65dffadcf5e7bf73aee0124,c62e8a2fdd156d000152e3a5,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e4de1c38aee79c7b4d3ae57a,eef394df39daedd2925a5f9d,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ff6255b967ef340cc0dd67ad,4d11162dbbb006654474c491,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
cc395a8a5b180bc29cea0a62,6c7e1442143068fdaa30e6a9,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
455f2ad9bc640928879884ec,eba86743975766dec9d97e44,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b362e4f8047dcd2ef62203d8,73b5786ddbb7e73d070d829b,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5da3755b900cfc63f1462bb3,b37add462c6557fe3b8e48c0,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5229fac09472561ca715e803,592c33ead5069aff177bf6b1,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
3d74708a731828c44b4d7a84,b449bf160142c9fefeca13a1,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4994de259baae1d45c4beb0f,a7bc3ab4359df1818215b145,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8865efaf169157d362b5befb,8fcae6cfaeffbd27151e3821,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
4bd7d373071eb19fac1be7f7,e8816ef5521c2825b16afead,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
fe36832626c64fffcfd932c9,26f6ffa8d22fe521db86bd83,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f78799b5f5d4145721157802,c7bc089a37c862ee9854ac7e,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
49e99cfbff239da68d6f4376,dda755032a4fe1405e2169d9,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
371ec5c1e1e8ecb170c7136e,74ad778217e4813b1246ef55,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
652a12e8af698523626d6dd3,32be7fe223b3c81289b18207,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9d19c75a17f73370cfff2784,0430a60dcf629fae9563b955,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
767c674b4a431f99e67f13b5,31b45d860f9d8bcac25e3341,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
77001398fa50ac432cd8fd5a,54aade8d899682362571ab22,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f21aa61cab2b3da4a23b9db8,ec0b46cdbde024fbdec1636a,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8d5210f21082f549c231d3de,11e71226d3127b2bfe55edb2,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
f7ffeda264deb413ef7189a8,d1407001bfe99841c49cf79b,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
de4332f63859a551c47284cc,1e5967c450026109d6e8de36,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6131fc986e42eae4e99363f5,4a51e264d7f3daa1e4eefcf5,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b94ee3f2a01f45214f139239,581a82515bd020932f4a523d,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ad860668a9e15fa017b06719,98bb9e3983ab4f3112c2ac44,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
7ca800c250f37377cf0c7ba1,9d49962d22300edea718614a,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
50759193b78b66515d224e18,079a555bd73e740bf3899403,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ec730b31c99b09ce537eecc9,c13db182086989c87e6f64ee,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
63cea5496d6d44a9d83ea650,66320973d03ffd27678e0de0,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b87778f922f08fc2c9204e52,fd760052861148d4214412b9,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
bd0cf19cd2c8835054f2596e,8c6492c3e702853eb91e5230,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
e0df1fe35f1d73c4f6d09d19,c7f5a9cdcd3d88498072bf94,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
0d42e687b68f6d595b39430b,7e7264288c02d747f672d906,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
c5d63ad43425192e84a61262,c6596f2d4d7f1ba58dc4f0b7,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2f53a775b36e6b5f5f92eeb8,964a924765d8b10f51fbcee5,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5b999a7eedbe42198428de68,50a0808477ab5750e58e3926,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b6de0073fb4d9970762f8997,63e12d3f10446e9373621dd8,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
7d7bdf0910ad417d3c5351b1,6af709965f75a5fe58973f73,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5fe7baf79b85ba8ff2c664bb,e5eb5ad521107e342041d8d1,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
c1bfefbcc9585dab3799f69a,3d54d460f10b5c31835fd852,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2e727e40efed75d342af4ece,d002539f676776bccf924212,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d7fa6302612838783ebcfbd7,49ddcd8188ad21af1abfe54b,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b0f32ddf6357e8ed20ae598c,2318a8f66e3b62682579cf72,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
23d887a01b9f9331316d5cde,edf8656340de66ad2b1a5f04,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
feaaeeb9f40b39d1256387fb,70a9f4cc15716db95627ebba,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
9a7a5f579df9ab705fee176b,df6ad60971442ce3a78a5b8e,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
40c0cbec7f9df70d6ea61cf4,cdb3de4ce0ef3ed64dec3459,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2c00f293c7853620efafcb47,fb710ffeaf19c387bbace106,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
6ef981a66708b63e5ba10dc6,41930887de5ea55c4d855179,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ed8a3f0dd9da267ca2d7a420,9f569c98279a76b246f22d34,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
43caeaa95ad2448f41d8ad10,36d74c32e62ca76961ef9c9b,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
ee136f22ecbda3eea1f6bc24,2e616037f2434675fef46986,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
b00e382b246da4b4545ef524,e1cb5d51001ca8795cd21902,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
5ceb1437b344b616fb178066,6d501894f6bba92f86f80fa6,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2d23da78c5662a158dd69ac7,eba682cfbebae097f4c0ae9f,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
8bad82efa538b507e41683b2,3b8abdf96c6a574fb0d9dd91,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
203aeceed909d51c0b886362,f25654390a2d233810214ce2,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
2c8d2101527a766ab48b06d2,9df5da1d618929c6035d84c7,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
85812890a528f8307e951bcd,008ca6ecdcc16768ff74237e,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
13ddfdd67087d005f1e9784e,7abe0898ff853f00390ad670,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
116ed52883e30f7fe0452348,907cc5222637babd27c28093,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
74881781dd597e63c89bdf4a,88a4363bd38e4bf29aa25ac3,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
d1cc100df4781050fc4268b8,e129b981bf0f8f72f15ea7b7,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
446743c8ea4e6f720b3b8f2f,7e27f5053ef13c4d0686de20,profile,profile.major,prompt-user,critical,/profile?tab=basic,user_prompt,actionable,user,user-owned profile/school-list/essay/resume/recommendation UI or approved import,"no inferred first-party facts, no raw-user-ID default exports, no live notification send",,
