rowType,subjectKey,userKey,caseKey,predictionResultKey,schoolId,schoolName,applicationYear,round,result,reviewStatus,verificationStatus,outcomeLabelStatus,feedbackSentiment,feedbackCategory,disposition,closureState,nextAction,sourceQuality,provenanceStatus,consumerPolicy
admission_case,079e31360af25749eef0f98b,ab7b7e4358a8231358f6f851,079e31360af25749eef0f98b,,cmn1htkn80003vqf29zl0f9lr,Stanford University,2025,RD,REJECTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,3c883d7b55429621c872e5b9,4258fa999ee498677502b92c,3c883d7b55429621c872e5b9,,cmn1htkoa000kvqf2oqm36hw5,"University of Michigan, Ann Arbor",2025,EA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,90211ed1e3c7186e556ec808,1ee93be2c9da131c1c793ac9,90211ed1e3c7186e556ec808,,cmn1htkp9000yvqf29pcl812t,New York University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,9f1548d92239d04d4f3a2fb1,23560000e696f9fff727adf6,9f1548d92239d04d4f3a2fb1,,cmn1htko0000gvqf2pmjc1xi9,Rice University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,0893d5553e230166852c97b5,6d54562ce36170547f66fac4,0893d5553e230166852c97b5,,cmn1htknm000avqf2g8h3sbdp,Northwestern University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,8a3475b54bd0e298ed7bd0e9,1b8c0c82d7d4aa6d11d18639,8a3475b54bd0e298ed7bd0e9,,cmn1htkoh000nvqf2uj3pjgxw,Carnegie Mellon University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,trusted_verified_case,trusted,accept,verified_user_proof_or_admin,verified,case_gallery_hall_prediction_diagnostics_allowed_with_verified_badge_no_auto_calibration
admission_case,82aedcebcd2577deb72cad91,9e36b961497b7c8965526c48,82aedcebcd2577deb72cad91,,cmn1htkny000fvqf2jlmz8ej1,"University of California, Los Angeles",2025,RD,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,28d031f47dab644c557a0b05,8a65f89db40bb5ce10fda37c,28d031f47dab644c557a0b05,,cmn1htknv000evqf29yjvrstt,"University of California, Berkeley",2025,RD,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,review,unknown,evidence_proxy,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,af3edbbd078d26a91cdc7724,1cfc6703152302ff9fa0bee3,af3edbbd078d26a91cdc7724,,cmn1htkno000bvqf209819ok4,Columbia University,2025,ED,DEFERRED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,57e55c74e97254616ce04ce7,ab7b7e4358a8231358f6f851,57e55c74e97254616ce04ce7,,cmn1htkng0007vqf224oeyvgq,Duke University,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,125f1b63c9121db843a67089,4258fa999ee498677502b92c,125f1b63c9121db843a67089,,cmn1htknc0005vqf2l2az4cd2,University of Pennsylvania,2025,ED,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,6c856f1c88f864d5e61f3c73,1ee93be2c9da131c1c793ac9,6c856f1c88f864d5e61f3c73,,cmn1htkna0004vqf2erll9srp,Yale University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,review,unknown,evidence_proxy,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,fdf350bd08ca3a62c16763e1,23560000e696f9fff727adf6,fdf350bd08ca3a62c16763e1,,cmn1htkmy0000vqf2src2zcb5,Princeton University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
admission_case,f1e8a4b3b5c5a5436d267950,6d54562ce36170547f66fac4,f1e8a4b3b5c5a5436d267950,,cmn1htkn80003vqf29zl0f9lr,Stanford University,2025,REA,ADMITTED,PENDING_REVIEW,,,,,trusted_verified_case,trusted,accept,verified_user_proof_or_admin,verified,case_gallery_hall_prediction_diagnostics_allowed_with_verified_badge_no_auto_calibration
admission_case,c2f80eb1f136159535d850f7,1b8c0c82d7d4aa6d11d18639,c2f80eb1f136159535d850f7,,cmn1htkn60002vqf2r731l78m,Harvard University,2025,RD,REJECTED,PENDING_REVIEW,,,,,review_pending_case,review,request-evidence,unknown,missing,admin_review_required_before_trusted_public_or_diagnostic_use
outcome_label,d3ea5d1fd40b381a1881b6c6,,,4a390bed7469cead037fe43d,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,136c011fea78aa0b211dfe45,,,ac88e002721e9a2397b8fc11,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,3a325e6d5ac111a6c87a26bf,,,fa35d7c4b0a2ef64dcb3a842,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,dbcd8b6010eb1f56b40d9844,,,00cd1773636c9ff86b504533,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,0019530955b6b1907a324424,,,0ba1c17a062cef0156f1ac50,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,bd0e45859eb82418712811a8,,,b807f48798075400852f9956,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,c2f9345d0aa65f8dc4ae3d25,,,53b47b9aa802fbd3dcc35529,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,4e4e87703e9aa5f3b3d849fa,,,4be60b537a85c6b0942a20c5,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,b9a829b386eba4b6f98c1d8d,,,98caf040555f6e73bf3aa5f8,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
outcome_label,0d9040ae1cabb420275d5926,,,ddb97b676fd5ce863877564f,cmn1htkpi0011vqf28xmv4but,,,EA,ADMITTED,,,SELF_REPORTED,,,self_reported_diagnostic_only,diagnostic,diagnostic-only,user_self_reported,missing,diagnostic_only_no_auto_calibration
