platform,type,path,route_or_component,status,candidate_count,confirmed_issue_candidates,notes
web,page-component,apps/web/src/app/[locale]/(main)/admin/_components/admin-stat-card.tsx,[locale]/(main)/admin/_components/admin-stat-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/_components/admin-stats-cards.tsx,[locale]/(main)/admin/_components/admin-stats-cards.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/_components/admin-tour-button.tsx,[locale]/(main)/admin/_components/admin-tour-button.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/_components/pagination-controls.tsx,[locale]/(main)/admin/_components/pagination-controls.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/_components/role-badge.tsx,[locale]/(main)/admin/_components/role-badge.tsx,已检查,5,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/activity-templates/_components/template-form-dialog.tsx,[locale]/(main)/admin/activity-templates/_components/template-form-dialog.tsx,有问题,6,6,see findings.csv and text-candidate-disposition.csv
web,page-component,apps/web/src/app/[locale]/(main)/admin/activity-templates/_components/templates-table.tsx,[locale]/(main)/admin/activity-templates/_components/templates-table.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/agent-edit-dialog.tsx,[locale]/(main)/admin/ai-agent/_components/agent-edit-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/agents-section.tsx,[locale]/(main)/admin/ai-agent/_components/agents-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/circuit-breakers-section.tsx,[locale]/(main)/admin/ai-agent/_components/circuit-breakers-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/features-section.tsx,[locale]/(main)/admin/ai-agent/_components/features-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/health-section.tsx,[locale]/(main)/admin/ai-agent/_components/health-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/llm-config-section.tsx,[locale]/(main)/admin/ai-agent/_components/llm-config-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/metrics-section.tsx,[locale]/(main)/admin/ai-agent/_components/metrics-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/model-select.tsx,[locale]/(main)/admin/ai-agent/_components/model-select.tsx,已检查,10,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/quota-section.tsx,[locale]/(main)/admin/ai-agent/_components/quota-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-agent/_components/traces-section.tsx,[locale]/(main)/admin/ai-agent/_components/traces-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/configuration-tab.tsx,[locale]/(main)/admin/ai-operations/_components/configuration-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/engagement-tab.tsx,[locale]/(main)/admin/ai-operations/_components/engagement-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/llm-calls-tab.tsx,[locale]/(main)/admin/ai-operations/_components/llm-calls-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/overview-tab.tsx,[locale]/(main)/admin/ai-operations/_components/overview-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/performance-tab.tsx,[locale]/(main)/admin/ai-operations/_components/performance-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/reliability-tab.tsx,[locale]/(main)/admin/ai-operations/_components/reliability-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/ai-operations/_components/system-health-panel.tsx,[locale]/(main)/admin/ai-operations/_components/system-health-panel.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/analytics/_components/agent-performance-tab.tsx,[locale]/(main)/admin/analytics/_components/agent-performance-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/analytics/_components/engagement-tab.tsx,[locale]/(main)/admin/analytics/_components/engagement-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/analytics/_components/token-usage-tab.tsx,[locale]/(main)/admin/analytics/_components/token-usage-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/activate-rollback-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/activate-rollback-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/automation-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/automation-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/evaluations-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/evaluations-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/evidence-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/evidence-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/experiments-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/experiments-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/gates-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/gates-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/incidents-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/incidents-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/live-signals-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/live-signals-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/policies-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/policies-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/replays-tab.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/replays-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/shared-cards.tsx,[locale]/(main)/admin/application-analysis-workflow/_components/shared-cards.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/application-analysis-workflow/_components/utils.ts,[locale]/(main)/admin/application-analysis-workflow/_components/utils.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/audit-logs/_components/admin-audit-tab.tsx,[locale]/(main)/admin/audit-logs/_components/admin-audit-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/audit-logs/_components/agent-audit-tab.tsx,[locale]/(main)/admin/audit-logs/_components/agent-audit-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/deadline-form-dialog.tsx,[locale]/(main)/admin/calendar/_components/deadline-form-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/deadlines-tab.tsx,[locale]/(main)/admin/calendar/_components/deadlines-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/deadlines-table.tsx,[locale]/(main)/admin/calendar/_components/deadlines-table.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/event-form-dialog.tsx,[locale]/(main)/admin/calendar/_components/event-form-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/events-tab.tsx,[locale]/(main)/admin/calendar/_components/events-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calendar/_components/events-table.tsx,[locale]/(main)/admin/calendar/_components/events-table.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/benchmark-tab.test.tsx,[locale]/(main)/admin/calibrations/_components/benchmark-tab.test.tsx,已检查,2,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/benchmark-tab.tsx,[locale]/(main)/admin/calibrations/_components/benchmark-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/calibration-form-dialog.tsx,[locale]/(main)/admin/calibrations/_components/calibration-form-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/distillation-tab.tsx,[locale]/(main)/admin/calibrations/_components/distillation-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/outcomes-tab.tsx,[locale]/(main)/admin/calibrations/_components/outcomes-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/overview-tab.tsx,[locale]/(main)/admin/calibrations/_components/overview-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/policies-tab.tsx,[locale]/(main)/admin/calibrations/_components/policies-tab.tsx,已检查,3,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/prediction-workflow-types.ts,[locale]/(main)/admin/calibrations/_components/prediction-workflow-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/real-cases-tab.tsx,[locale]/(main)/admin/calibrations/_components/real-cases-tab.tsx,已检查,2,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/school-calibrations-tab.tsx,[locale]/(main)/admin/calibrations/_components/school-calibrations-tab.tsx,已检查,2,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/system-calibration-tab.tsx,[locale]/(main)/admin/calibrations/_components/system-calibration-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/calibrations/_components/workflow-tab.tsx,[locale]/(main)/admin/calibrations/_components/workflow-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/batch-editor-dialogs.tsx,[locale]/(main)/admin/data-review/_components/batch-editor-dialogs.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/batch-entry-tab.tsx,[locale]/(main)/admin/data-review/_components/batch-entry-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/batch-entry-types.ts,[locale]/(main)/admin/data-review/_components/batch-entry-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/batch-row.tsx,[locale]/(main)/admin/data-review/_components/batch-row.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/bulk-import-tab.tsx,[locale]/(main)/admin/data-review/_components/bulk-import-tab.tsx,有问题,8,7,see findings.csv and text-candidate-disposition.csv
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/completeness-bar.tsx,[locale]/(main)/admin/data-review/_components/completeness-bar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/create-case-dialog.tsx,[locale]/(main)/admin/data-review/_components/create-case-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/create-case/BackgroundSection.tsx,[locale]/(main)/admin/data-review/_components/create-case/BackgroundSection.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/create-essay-prompt-dialog.tsx,[locale]/(main)/admin/data-review/_components/create-essay-prompt-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/data-collection-tab.tsx,[locale]/(main)/admin/data-review/_components/data-collection-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/import-history-tab.tsx,[locale]/(main)/admin/data-review/_components/import-history-tab.tsx,已检查,3,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/pending-cases-tab.tsx,[locale]/(main)/admin/data-review/_components/pending-cases-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/pending-cases/CaseDetailDialog.tsx,[locale]/(main)/admin/data-review/_components/pending-cases/CaseDetailDialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/quality-score-badge.tsx,[locale]/(main)/admin/data-review/_components/quality-score-badge.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/reject-reason-dialog.tsx,[locale]/(main)/admin/data-review/_components/reject-reason-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/review-queue-tab.tsx,[locale]/(main)/admin/data-review/_components/review-queue-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/review-stats-cards.tsx,[locale]/(main)/admin/data-review/_components/review-stats-cards.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/data-review/_components/source-badge.tsx,[locale]/(main)/admin/data-review/_components/source-badge.tsx,已检查,4,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/feature-flags/_components/feature-flag-types.ts,[locale]/(main)/admin/feature-flags/_components/feature-flag-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/feature-flags/_components/flag-form-dialog.tsx,[locale]/(main)/admin/feature-flags/_components/flag-form-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/batch-import-tab.tsx,[locale]/(main)/admin/high-schools/_components/batch-import-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/review-tab.tsx,[locale]/(main)/admin/high-schools/_components/review-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/school-edit-dialog.tsx,[locale]/(main)/admin/high-schools/_components/school-edit-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/school-list-tab.tsx,[locale]/(main)/admin/high-schools/_components/school-list-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/suggestions-tab.tsx,[locale]/(main)/admin/high-schools/_components/suggestions-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/high-schools/_components/tier-overview-tab.tsx,[locale]/(main)/admin/high-schools/_components/tier-overview-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/conversations-section.tsx,[locale]/(main)/admin/memory/_components/conversations-section.tsx,已检查,5,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/decay-section.tsx,[locale]/(main)/admin/memory/_components/decay-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/entities-section.tsx,[locale]/(main)/admin/memory/_components/entities-section.tsx,已检查,3,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/global-stats-section.tsx,[locale]/(main)/admin/memory/_components/global-stats-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/memory-browser-section.tsx,[locale]/(main)/admin/memory/_components/memory-browser-section.tsx,已检查,6,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/types.ts,[locale]/(main)/admin/memory/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/memory/_components/user-query-section.tsx,[locale]/(main)/admin/memory/_components/user-query-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/ai-moderation-tab.tsx,[locale]/(main)/admin/moderation/_components/ai-moderation-tab.tsx,已检查,4,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/chat-content-tab.tsx,[locale]/(main)/admin/moderation/_components/chat-content-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/forum-content-tab.tsx,[locale]/(main)/admin/moderation/_components/forum-content-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/reports-tab.tsx,[locale]/(main)/admin/moderation/_components/reports-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/review-statistics-tab.tsx,[locale]/(main)/admin/moderation/_components/review-statistics-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/moderation/_components/reviews-content-tab.tsx,[locale]/(main)/admin/moderation/_components/reviews-content-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/prediction-health/_components/operational-actions-card.tsx,[locale]/(main)/admin/prediction-health/_components/operational-actions-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/schools/_components/data-quality-tab.tsx,[locale]/(main)/admin/schools/_components/data-quality-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/schools/_components/data-sync-tab.tsx,[locale]/(main)/admin/schools/_components/data-sync-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/schools/_components/edit-school-dialog.tsx,[locale]/(main)/admin/schools/_components/edit-school-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/schools/_components/school-community-ratings-dialog.tsx,[locale]/(main)/admin/schools/_components/school-community-ratings-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/schools/_components/schools-list.tsx,[locale]/(main)/admin/schools/_components/schools-list.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/team/_components/activity-tab.tsx,[locale]/(main)/admin/team/_components/activity-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/team/_components/invites-tab.tsx,[locale]/(main)/admin/team/_components/invites-tab.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/team/_components/members-tab.tsx,[locale]/(main)/admin/team/_components/members-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/team/_components/permissions-tab.tsx,[locale]/(main)/admin/team/_components/permissions-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/users/_components/ban-user-dialog.tsx,[locale]/(main)/admin/users/_components/ban-user-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/users/_components/users-table.tsx,[locale]/(main)/admin/users/_components/users-table.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/users/_components/users-toolbar.tsx,[locale]/(main)/admin/users/_components/users-toolbar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/verifications/_components/verification-confirm-dialog.tsx,[locale]/(main)/admin/verifications/_components/verification-confirm-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/verifications/_components/verification-detail-dialog.tsx,[locale]/(main)/admin/verifications/_components/verification-detail-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/admin/verifications/_components/verification-stats-cards.tsx,[locale]/(main)/admin/verifications/_components/verification-stats-cards.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-constants.ts,[locale]/(main)/assessment/_components/assessment-constants.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-history.tsx,[locale]/(main)/assessment/_components/assessment-history.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-holland-result.tsx,[locale]/(main)/assessment/_components/assessment-holland-result.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-intro.tsx,[locale]/(main)/assessment/_components/assessment-intro.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-mbti-result.tsx,[locale]/(main)/assessment/_components/assessment-mbti-result.tsx,已检查,4,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/assessment/_components/assessment-question.tsx,[locale]/(main)/assessment/_components/assessment-question.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/cases/_components/EssayDetailPanel.tsx,[locale]/(main)/cases/_components/EssayDetailPanel.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/cases/_components/cases-tab.tsx,[locale]/(main)/cases/_components/cases-tab.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/cases/_components/essay-card.tsx,[locale]/(main)/cases/_components/essay-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/cases/_components/essays-tab.tsx,[locale]/(main)/cases/_components/essays-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/cases/_components/loading-skeleton.tsx,[locale]/(main)/cases/_components/loading-skeleton.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/BlockDialog.tsx,[locale]/(main)/chat/_components/BlockDialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/ChatConversationList.tsx,[locale]/(main)/chat/_components/ChatConversationList.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/ChatHeader.tsx,[locale]/(main)/chat/_components/ChatHeader.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/ChatMessageArea.tsx,[locale]/(main)/chat/_components/ChatMessageArea.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/ChatMessageBubble.tsx,[locale]/(main)/chat/_components/ChatMessageBubble.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/ReportDialog.tsx,[locale]/(main)/chat/_components/ReportDialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/types.ts,[locale]/(main)/chat/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/use-chat-scroll.ts,[locale]/(main)/chat/_components/use-chat-scroll.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/chat/_components/utils.tsx,[locale]/(main)/chat/_components/utils.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/dashboard/_components/dashboard-activity.tsx,[locale]/(main)/dashboard/_components/dashboard-activity.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
